ID,Origin,Destination,ServiceType,BrandClass,Via,DepartureTime24h,Source,BatchID
88fe6d60-0a51-4325-b1c1-699c2ad8aa0c,Mysuru,Akkihebbal,Ordinary,,,20:50,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
78abbfd6-8e69-4f43-9d08-201c19e82d6a,Mysuru,Arasikere,Ordinary,,,06:05,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
5164ef94-d774-4d5f-a81e-18c6335f0198,Mysuru,Arasikere,Ordinary,,,11:20,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
1f2cdb1d-ee10-43de-8834-1a47262604ca,Mysuru,Arasikere,Ordinary,,,12:20,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
60e50cbe-359b-4475-a278-05ad612b2fa3,Mysuru,Arasikere,Ordinary,,,12:45,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
ad9599d4-f72f-4657-874a-d81d9d40740e,Mysuru,Arasikere,Ordinary,,,13:20,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
311ec8ab-d5c5-4732-aa10-e331ab2cfe0d,Mysuru,Arasikere,Ordinary,,,14:50,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
3b1cea5e-65d0-42e9-a682-4535ac067833,Mysuru,Arasikere,Ordinary,,,16:55,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
76bc65a7-2f52-4ac2-9591-923e86ae7d89,Mysuru,Arasikere,Ordinary,,,17:05,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
321ebc64-b392-4969-b062-0a0c5ac4f397,Mysuru,Arasikere,Ordinary,,,18:20,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
3d8dd451-af0d-413d-97aa-dd62bc35a740,Mysuru,Bagalkote,Ordinary,,,07:10,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
08b17242-ff77-479a-bb94-6b295d40403c,Mysuru,Ballari,Ordinary,,,12:15,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
e6e0572c-8d35-4022-bda3-185d72679f82,Mysuru,Ballari,Ordinary,,,21:35,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
d38ae588-3091-4d16-a1c8-f6544a53a2e1,Pandavapura,Bengaluru,Ordinary,,Mandya; Maddur; Channapatna.ramanagar,14:45,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
b0a8ca49-b1e6-4332-abc0-e9ae928309b8,Mysuru,Bhukankere,Ordinary,,,08:35,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
21f23fb0-49f9-40bf-b5dc-80575d0a8ada,Mysuru,Channarayapatna,Ordinary,,,06:35,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
0cda1ef6-80c1-4e51-b4f3-758d4f1a8dcb,Mysuru,Channarayapatna,Ordinary,,,08:35,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
327face6-3fa1-4548-b364-719c38d64b70,Mysuru,Channarayapatna,Ordinary,,,09:45,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
7d3316c0-744d-496d-a8ee-890ebf65c737,Mysuru,Channarayapatna,Ordinary,,,10:05,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
7eddcdc8-3f25-49a8-937a-73942889603e,Mysuru,Channarayapatna,Ordinary,,,10:20,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
5d692d8f-c14a-4cad-8a80-aa1080a2b8b6,Mysuru,Channarayapatna,Ordinary,,,10:35,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
789445d1-2868-4d75-b261-baee3a8f2896,Mysuru,Channarayapatna,Ordinary,,,10:50,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
ef8d3315-a2cd-4b38-8080-661b8637adb3,Mysuru,Channarayapatna,Ordinary,,,11:05,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
9aa95d4b-e101-49c1-acd5-04e3d15ec7f9,Mysuru,Channarayapatna,Ordinary,,,11:20,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
93e59f07-4cf3-4955-900a-887018f7cc39,Mysuru,Channarayapatna,Ordinary,,,11:25,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
612f59f2-6ecd-41ba-98c6-ff866fd4f92f,Mysuru,Channarayapatna,Ordinary,,,11:35,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
3381af7e-9120-41bf-9139-4bb2996b77ce,Mysuru,Channarayapatna,Ordinary,,,12:05,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
c89c81c5-b897-4a01-b270-372f1de62e95,Mysuru,Channarayapatna,Ordinary,,,12:35,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
45acbef4-72db-429e-a826-8c6779bdb258,Mysuru,Channarayapatna,Ordinary,,,13:20,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
9cc45a3d-0379-4309-8a16-609d3366e4cc,Mysuru,Channarayapatna,Ordinary,,,14:10,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
b554d5e2-75f3-4415-bc77-7286fda5dbaf,Mysuru,Channarayapatna,Ordinary,,,14:50,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
1951e9d1-db47-4b75-9a47-6985ff640118,Mysuru,Channarayapatna,Ordinary,,,14:55,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
91a60d1d-00d4-4cda-ac26-98eac319bc75,Mysuru,Channarayapatna,Ordinary,,,15:05,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
969d6839-4c57-48de-8914-0c9723afe513,Mysuru,Channarayapatna,Ordinary,,,15:35,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
2f01ca10-7991-4996-b146-cae40054bcf9,Mysuru,Channarayapatna,Ordinary,,,15:50,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
2e6878a3-6057-41eb-987f-6f72f5de9560,Mysuru,Channarayapatna,Ordinary,,,16:15,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
dddd8668-02e8-42d0-b1a7-18e64daf9583,Mysuru,Channarayapatna,Ordinary,,,16:35,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
158c213e-d857-44c1-8d92-da754578be59,Mysuru,Channarayapatna,Ordinary,,,17:05,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
873524e8-0358-45c1-889f-9bcabe282fe1,Mysuru,Channarayapatna,Ordinary,,,17:15,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
8abaa184-f203-4978-9f98-330d490f6c44,Mysuru,Channarayapatna,Ordinary,,,17:35,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
00b48836-1dc8-4ff6-afae-8814ab61f361,Mysuru,Channarayapatna,Ordinary,,,17:50,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
1b36c1c9-c146-4142-a2cf-28eb002324fc,Mysuru,Channarayapatna,Ordinary,,,19:05,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
f2f358f6-bfea-4468-a8d1-e9ca8d4ec7f4,Mysuru,Channarayapatna,Ordinary,,,20:05,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
315d886f-81e0-4fe7-ac4a-41f0320ccc13,Mandya,Chikkamagaluru,Ordinary,,,07:00,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
eddf65dd-c899-48c5-a321-a254e9671d44,Mandya,Chikkamagaluru,Ordinary,,,08:00,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
b7c8ea3b-af53-483a-8f57-12dba6b0be7e,Mandya,Chikkamagaluru,Ordinary,,,09:15,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
d916269f-8368-49ca-b43a-e4a5b809383d,Mysuru,Chikkamagaluru,Ordinary,,,15:00,PandavapuraBusStand,Bus_Timetables_Batch13_Merged
