ID,Origin,Destination,ServiceType,BrandClass,Via,DepartureTime24h,Source,BatchID
745f8f27-8c8d-4e16-b37e-742283e7dd4e,Nagamangala,Anavatti,Express,,Bengaluru; Shivamogga; Anavatti,06:00,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
fcfeefd3-d5b7-468b-b8a2-df5e214a3cce,Nagamangala,Bengaluru,Ordinary,,Nelamangala,05:45,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
727da634-9b24-4210-8ae7-c0d68a037a76,Nagamangala,Bengaluru,Ordinary,,Cross; Yediyur; Kunigal,06:15,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
ed6dfd75-8134-45a8-bbeb-aee03f3aed7a,Nagamangala,Bengaluru,Ordinary,,Nelamangala,08:15,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
8e25429e-4648-46f2-aa67-7814949138e3,Nagamangala,Bengaluru,Ordinary,,Nelamangala,08:30,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
ca9b5032-3daf-4c09-a669-30f2f43b72b8,Nagamangala,Bengaluru,Ordinary,,Nelamangala,10:00,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
7d7c42a0-2442-4c5b-972c-683158950e45,Nagamangala,Bengaluru,Ordinary,,Nelamangala,10:35,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
4adaae5c-32f2-496c-b777-d1d01993c98d,Nagamangala,Bengaluru,Ordinary,,Nelamangala,14:15,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
d3576c08-4e1c-4905-b70f-447717879e8a,Nagamangala,Bengaluru,Ordinary,,Nelamangala,16:00,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
37aa4fd6-4ba1-4330-acc4-7c232c3f7c56,Nagamangala,Bengaluru,Ordinary,,Nelamangala,16:30,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
28f575eb-3540-4313-9c1c-8a4322056a3b,Nagamangalabengaluru(kempegowda,Bus,Ordinary,,Nelamangala; Kunigal,17:30,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
abaab065-7a3a-4cac-84a4-c3a2c2f46ba6,Nagamangala Bhadravathi,Express,Ordinary,,Cross; Tiptur; Arasikere; Birur; Kaduru,09:30,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
1fc1de53-7277-4b55-acaf-36945b0a31f8,Tumakuru,Coimbatore,Express,,Nagamangala; Mysuru; Chamarajanagar,11:15,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
15b3a793-1884-4955-87a2-164def3553e4,Nagamangala,K.r.pete,Ordinary,,Gate; Cross; Jataka,10:00,NagamangalaBusStand,Bus_Timetables_Batch4_Merged
