ID,Origin,Destination,ServiceType,BrandClass,Via,DepartureTime24h,Source,BatchID
bab5b15b-bf87-4338-b4ab-d9ab83860f9c,Mulabagilu Agaram Karnataka,Sarige,Ordinary,,,17:35,MBL_KLR,Bus_Timetables_Batch12_Merged
f7679cbe-c024-428a-bf2c-ed79db7640ff,Mulabagilu Agaram Karnataka,Sarige,Ordinary,,,20:00,MBL_KLR,Bus_Timetables_Batch12_Merged
2399fe00-f473-4f9f-9229-7d50ac05df70,Mulabagilu Agumbe Karnataka Sarige Kolar,Bengaluru,Ordinary,,,07:00,MBL_KLR,Bus_Timetables_Batch12_Merged
cc5aab7a-f559-48bc-b3b9-58a8b30d536a,Mulabagilu Amblikal Karnataka,Sarige,Ordinary,,,08:40,MBL_KLR,Bus_Timetables_Batch12_Merged
0df3bb1d-e79f-4bd5-a994-37121f836be0,Mulabagilu Amblikal Karnataka,Sarige,Ordinary,,,15:10,MBL_KLR,Bus_Timetables_Batch12_Merged
044b23ef-9427-47b2-9ecb-849805c54f2b,Mulabagilu Amblikal Karnataka,Sarige,Ordinary,,,17:20,MBL_KLR,Bus_Timetables_Batch12_Merged
59fc448f-f49d-480f-9ef4-898d827fef62,Mulabagilu Avani Karnataka,Sarige,Ordinary,,,21:45,MBL_KLR,Bus_Timetables_Batch12_Merged
e8cec481-2aab-4c09-8ca7-41fd0fb675c5,Mulabagilu Batuvarahalli Karnataka,Sarige,Ordinary,,,07:00,MBL_KLR,Bus_Timetables_Batch12_Merged
92f59eee-0d90-49cc-b7ac-6ceab8bc4aec,Mulabagilu Batuvarahalli Karnataka,Sarige,Ordinary,,,17:45,MBL_KLR,Bus_Timetables_Batch12_Merged
b4d543bb-c74e-4253-857c-93c1f368177f,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,05:15,MBL_KLR,Bus_Timetables_Batch12_Merged
e49c9647-1819-4317-9a22-bebc2e45a24b,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,05:30,MBL_KLR,Bus_Timetables_Batch12_Merged
a9316ac2-a4e6-42fb-938d-8fd5a666500e,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,05:45,MBL_KLR,Bus_Timetables_Batch12_Merged
17f054af-1233-4be4-a6e6-d541e19fd096,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,06:30,MBL_KLR,Bus_Timetables_Batch12_Merged
204bef04-b4e9-4352-b72b-a0019233871d,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,06:45,MBL_KLR,Bus_Timetables_Batch12_Merged
fb6b3f3a-c99c-44d9-8d9f-a704807d4c29,Mulabagilu Bengaluru Ashwamedha Kolar Narasapura,Hoskote,Ordinary,,,06:45,MBL_KLR,Bus_Timetables_Batch12_Merged
389f3f0e-7422-40f0-a652-466c9141e433,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,07:00,MBL_KLR,Bus_Timetables_Batch12_Merged
06fc5357-694a-4302-822d-46e1c0fccbc0,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,07:30,MBL_KLR,Bus_Timetables_Batch12_Merged
62fc38ac-208a-4236-8922-1035e113fef2,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,08:00,MBL_KLR,Bus_Timetables_Batch12_Merged
48de751d-1b44-4526-88d7-d7cf4f1cf5bb,Mulabagilu Bengaluru Ashwamedha Kolar Narasapura,Hoskote,Ordinary,,,08:00,MBL_KLR,Bus_Timetables_Batch12_Merged
bb360168-aa6a-4b4e-a5f1-6d134d5c3565,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,08:20,MBL_KLR,Bus_Timetables_Batch12_Merged
bc492e4a-591e-44f0-b0ea-b5efa77f8c4d,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,08:30,MBL_KLR,Bus_Timetables_Batch12_Merged
1d8c5f71-1a7e-4094-aee2-bb9ce3b19c72,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,08:35,MBL_KLR,Bus_Timetables_Batch12_Merged
93451658-14ff-42dd-9bbb-48d22ad687c8,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,08:50,MBL_KLR,Bus_Timetables_Batch12_Merged
6421d806-4c79-411d-a5e8-15f27a62cff0,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,09:00,MBL_KLR,Bus_Timetables_Batch12_Merged
0a13940a-0e91-46e2-a586-c15d6121797f,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,09:30,MBL_KLR,Bus_Timetables_Batch12_Merged
c21617f5-d02e-4f21-a7cd-c988d542d086,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,09:35,MBL_KLR,Bus_Timetables_Batch12_Merged
320a3b47-91f6-49dd-bdb5-866feed9da92,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,10:45,MBL_KLR,Bus_Timetables_Batch12_Merged
070f9a67-228f-49a8-ae19-3ca71eb80d26,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,12:00,MBL_KLR,Bus_Timetables_Batch12_Merged
416c6fe7-1bda-4150-93bf-edafce72a350,Mulabagilu Bengaluru Ashwamedha Kolar Narasapura,Hoskote,Ordinary,,,12:30,MBL_KLR,Bus_Timetables_Batch12_Merged
605086e2-2226-4960-b774-6ab8b0d27762,Mulabagilu Bengaluru Ashwamedha Kolar Narasapura,Hoskote,Ordinary,,,12:45,MBL_KLR,Bus_Timetables_Batch12_Merged
ebb758f8-25e9-4383-b6c7-07da7952fb1d,Mulabagilu Bengaluru Karnataka Sarige Kolar Narasapura,Hoskote,Ordinary,,,13:00,MBL_KLR,Bus_Timetables_Batch12_Merged
