ID,Origin,Destination,ServiceType,BrandClass,Via,DepartureTime24h,Source,BatchID
7835ecd6-a987-4ada-8759-d584cb249db9,Sidlaghatta,Vijayapura,Express,,,10:30,Sidlaghatta,Sidlaghatta
6a6c2832-0b00-4d43-89d3-34f4a0eb28dd,Sidlaghatta,Vijayapura,Express,,,10:40,Sidlaghatta,Sidlaghatta
26915386-159b-4565-994b-5064405f8261,Sidlaghatta,Vijayapura,Express,,,10:45,Sidlaghatta,Sidlaghatta
95ea05ce-25d6-4fbe-86d3-e669e7b3b015,Sidlaghatta,Vijayapura,Express,,,11:00,Sidlaghatta,Sidlaghatta
7b3ed662-4cf2-42aa-a605-63978231b75d,Sidlaghatta,Vijayapura,Express,,,11:15,Sidlaghatta,Sidlaghatta
21f0db30-8855-44b0-991f-6ad24b479bb9,Sidlaghatta,Vijayapura,Express,,,11:20,Sidlaghatta,Sidlaghatta
2a394ccd-f172-48f6-987a-e19408473e4b,Sidlaghatta,Vijayapura,Express,,,11:25,Sidlaghatta,Sidlaghatta
973d90f3-1971-4fcf-92d2-f364fd3f9d81,Sidlaghatta,Vijayapura,Express,,,11:30,Sidlaghatta,Sidlaghatta
7138a953-20c1-48a0-9ddd-f14b3c76db25,Sidlaghatta,Vijayapura,Express,,,11:35,Sidlaghatta,Sidlaghatta
34e24550-f7d5-432c-93b6-a0043bf538a0,Sidlaghatta,Vijayapura,Express,,,11:40,Sidlaghatta,Sidlaghatta
65fbf22b-3a1f-4fad-95aa-929e66f54953,Sidlaghatta,Vijayapura,Express,,,12:00,Sidlaghatta,Sidlaghatta
b3446f09-95c7-44fa-8aff-d298d9a5cab2,Sidlaghatta,Vijayapura,Express,,,12:15,Sidlaghatta,Sidlaghatta
fbfab164-5836-49a7-936b-fb2354addd17,Sidlaghatta,Vijayapura,Express,,,12:30,Sidlaghatta,Sidlaghatta
3bece65e-99bb-4945-8ef4-2fc15e47da80,Sidlaghatta,Vijayapura,Express,,,12:45,Sidlaghatta,Sidlaghatta
cf2c4d23-43ce-41a4-8504-a0ad217d1901,Sidlaghatta,Vijayapura,Express,,,13:00,Sidlaghatta,Sidlaghatta
1179d1f4-37ed-4465-b68b-1c905a20c7be,Sidlaghatta,Vijayapura,Express,,,13:15,Sidlaghatta,Sidlaghatta
31052c3a-d7cb-4945-a2fb-91f83bc8dac4,Sidlaghatta,Vijayapura,Express,,,13:30,Sidlaghatta,Sidlaghatta
