ID,Origin,Destination,ServiceType,BrandClass,Via,DepartureTime24h,Source,BatchID
bc921898-2533-4993-8391-fa062028cb2d,Kottigehara Mangalor Express Charmadi Ujire Guruvayunkere,B.c.,Ordinary,,,06:15,KOTTIGEHARA,Bus_Timetables_Batch11_Merged
00e728e9-2f31-47a9-ae41-d229ba861c8b,Kottigehara Chalkere Express Mudigere Chikmagalur Kadur Birur Ajjampura Hosadurga,Holalkere,Ordinary,,,07:00,KOTTIGEHARA,Bus_Timetables_Batch11_Merged
1f45a70d-fd30-4ada-84c8-b83153c9c214,Kottigehara Dharmastala Express,Charmadi,Ordinary,,,07:00,KOTTIGEHARA,Bus_Timetables_Batch11_Merged
5095709e-08c4-4978-a41e-5eb3801a2902,Kottigehara Mangalor Express Charmadi Ujire Guruvayanakere,B.c.,Ordinary,,,06:45,KOTTIGEHARA,Bus_Timetables_Batch11_Merged
566c2f88-f4c2-4daa-aaa5-b708e05f3831,Kottigehara Mangalor Express Charmadi Ujire Guruvayunkere,B.c.,Ordinary,,,07:30,KOTTIGEHARA,Bus_Timetables_Batch11_Merged
003bf326-b528-41c3-8cdf-fd397c703c52,Kottigehara Mangalor Express Ujire Guruvayunkere,B.c.,Ordinary,,,07:15,KOTTIGEHARA,Bus_Timetables_Batch11_Merged
f4974509-a84d-4d7d-93cd-1c2f7aeaa83c,Kottigehara Honnali Express Mudigere Chikmagalur Kadur Birur Tharikere,Bhadravthi,Ordinary,,,07:00,KOTTIGEHARA,Bus_Timetables_Batch11_Merged
97c8f1d1-4881-4886-baf6-308307b784d9,Kottigehara Udupi Express Charmadi Ujire Belthangadi Guruvayunkere Venur,Mudabidre,Ordinary,,,08:00,KOTTIGEHARA,Bus_Timetables_Batch11_Merged
b62ed548-02e6-4ced-affe-a8e6d992024a,Kottigehara Chikkaballapur Express Kaduru Panchahalli,Shira,Ordinary,,,08:30,KOTTIGEHARA,Bus_Timetables_Batch11_Merged
7e0f9dcc-2d7f-4c42-aaf0-51db3affebbf,Kottigehara,Mangalor,Ordinary,,,08:30,KOTTIGEHARA,Bus_Timetables_Batch11_Merged
