ID,Origin,Destination,ServiceType,BrandClass,Via,DepartureTime24h,Source,BatchID
82369bf1-1f16-4f02-9861-e63c7703505e,Ernakulam Bengaluru Airavat,Club,Ordinary,,Coimbatore; Salem; Hosur,18:31,ERNAKULAM,Bus_Timetables_Batch8_Merged
7432d859-c364-4f5d-9f9f-fb9e3c617c0d,Ernakulam Bengaluru Airavat,Club,Ordinary,,Coimbatore; Salem; Hosur,20:06,ERNAKULAM,Bus_Timetables_Batch8_Merged
dc5864eb-d8bc-4698-9643-737aeb1ec82d,Aleppey Bengaluru Airavat,Club,Ordinary,,Coimbatore; Salem; Hosur,20:45,ERNAKULAM,Bus_Timetables_Batch8_Merged
29c273c7-72e8-4789-84ee-a161bd92a68a,Thiruvananthapuram Bengaluru Airavat,Club,Ordinary,,Coimbatore; Salem; Hosur,21:50,ERNAKULAM,Bus_Timetables_Batch8_Merged
0bebdb87-7767-402d-9822-f72dc32733ee,Ernakulam Bengaluru,A/c,Express,Sleeper,Coimbatore; Salem; Hosur,19:16,ERNAKULAM,Bus_Timetables_Batch8_Merged
a0ca70b1-e960-47cb-a279-286528ad3a60,Ernakulam Bengaluru,A/c,Express,Sleeper,Coimbatore; Salem; Hosur,21:00,ERNAKULAM,Bus_Timetables_Batch8_Merged
ae709977-835b-4783-a63e-c6b668a9b8e4,Ernakulam,Bengaluru,Express,Rajahamsa,Coimbatore; Salem; Hosur,19:01,ERNAKULAM,Bus_Timetables_Batch8_Merged
86616075-5b6a-4a58-a49a-7a5442e59a4d,Ernakulam,Hassan,Express,,Kozhikode; Tellicherry; Virajpet,17:31,ERNAKULAM,Bus_Timetables_Batch8_Merged
53195cec-217e-424b-a887-e2933dc02d16,Ernakulam Mangaluru Airavat,Club,Ordinary,,Kozhikode; Cannanore; Kasaragodu,20:35,ERNAKULAM,Bus_Timetables_Batch8_Merged
1dc79264-dd35-4479-b0fd-3a30fa079e25,Ernakulam,Mysuru,Express,Airavat,Kozhikode; Sulthanbattery,20:05,ERNAKULAM,Bus_Timetables_Batch8_Merged
249d2133-13e0-4ecd-867e-fa740f046784,Ernakulam,Mysuru,Express,Airavat,Kozhikode; Sulthanbattery,22:15,ERNAKULAM,Bus_Timetables_Batch8_Merged
19469251-4fb0-4315-ac83-cd3ee4e297f7,Thiruvananthapuram,Mysuru,Express,Airavat,Nilambur; Gudaluru,22:50,ERNAKULAM,Bus_Timetables_Batch8_Merged
56997051-c167-4c40-9bb1-9d5ed8fe93c4,Ernakulam Mysuru Airavat,Club,Ordinary,,Kozhikode; Gonikoppa; Hunsur,19:02,ERNAKULAM,Bus_Timetables_Batch8_Merged
fa6a65e8-b300-452c-8837-0d81fc11f321,Gandsi Tiptur Ord,Gandsi,Ordinary,,P,06:55,GANDSI,Bus_Timetables_Batch8_Merged
8ef1ced1-b5b7-4b27-9518-1c54f469dd62,Gandsi,Kembalu,Ordinary,,Gandsi; Yaraganalu,07:30,GANDSI,Bus_Timetables_Batch8_Merged
675a5cec-e06c-494a-b675-70228d6fd946,Gandsi Tiptur Ord,Gandsi,Ordinary,,P,08:10,GANDSI,Bus_Timetables_Batch8_Merged
1ef2855f-a11f-4961-b756-66fa22bc7d2b,Gandsi Hassan Ord,Gandsi,Ordinary,,P,08:20,GANDSI,Bus_Timetables_Batch8_Merged
01f2262d-89b1-4e9a-9de5-504e6b37ebc8,Gandsi,Kembalu,Ordinary,,Gandsi; Bidre,08:30,GANDSI,Bus_Timetables_Batch8_Merged
4f2a2e14-9333-4cbd-bf06-1cc43cc6cf68,Gandsi,Arsikere,Express,,Mudhudi,08:30,GANDSI,Bus_Timetables_Batch8_Merged
ef90c034-0c11-4412-87a1-a6c6e26ba52c,Gandsi,Herekeruru,Express,,Shivamoga,08:30,GANDSI,Bus_Timetables_Batch8_Merged
b1ace5f5-af63-4186-b756-38cf242286fb,Gandsi Hassan Exp,Gandsi,Ordinary,,P,08:35,GANDSI,Bus_Timetables_Batch8_Merged
422c5c1d-58c0-4a7d-b3b1-641d80698a05,Gandsi Tiptur Exp,Gandsi,Ordinary,,P,08:35,GANDSI,Bus_Timetables_Batch8_Merged
6516b7b7-f87e-48c9-8a55-4fcfed804091,Gandsi,Arsikere,Express,,Mudhudi,08:45,GANDSI,Bus_Timetables_Batch8_Merged
b295b9ce-d6e7-4a06-bf78-68a0d5db0672,Gandsi,Mysuru,Ordinary,,Pete,08:45,GANDSI,Bus_Timetables_Batch8_Merged
6d8c24c1-b8e3-4db0-bf84-ef55899077c6,Gandsi Hassan Ord,Gandsi,Ordinary,,P,08:45,GANDSI,Bus_Timetables_Batch8_Merged
7401fda6-69e0-42ca-927f-7634992d09f7,Gandsi,Mysuru,Ordinary,,Pete,09:00,GANDSI,Bus_Timetables_Batch8_Merged
3799fdcd-6353-482b-b9ca-1b33f831b59a,Gandsi Tumkur Exp,Gandsi,Ordinary,,P,09:05,GANDSI,Bus_Timetables_Batch8_Merged
1e7b68e6-b96f-4d7a-baa9-69c697dc85a0,Gandsi Tiptur Exp,Gandsi,Ordinary,,P,09:05,GANDSI,Bus_Timetables_Batch8_Merged
045d8256-f389-472c-b403-61daf66d54a4,Gandsi Sanduru Exp,Shivamoga,Ordinary,,Harpanahalli,09:10,GANDSI,Bus_Timetables_Batch8_Merged
